0.0	1.0
0.02	0.93356765000373
0.04	0.9092381371107988
0.06	0.9111146001967884
0.08	0.9030934632429783
0.1	0.8931023626411517
0.12	0.8843530018251621
0.14	0.8759192369929929
0.16	0.8681841398452852
0.18	0.8583463522432024
0.2	0.850440204206657
0.22	0.8418174184225177
0.24	0.8347792275545138
0.26	0.82590771710737
0.28	0.8185418063111308
0.3	0.8127683583708573
0.32	0.8081442660061837
0.34	0.8008666325285362
0.36	0.7957464679942321
0.38	0.796197447881403
0.4	0.7838825693785233
0.42	0.7791003162341936
0.44	0.7764326853806789
0.46	0.7736120488400346
0.48	0.7689384314919271
0.5	0.7667427373756809
0.52	0.7569096690265753
0.54	0.751989431194961
0.56	0.7497161370787021
0.58	0.7454238383658398
0.6	0.7431697494612629
0.62	0.7389755528742269
0.64	0.7322371814428453
0.66	0.7303316050058783
0.68	0.7223072618705407
0.7	0.7186020731554706
0.72	0.7156577471929897
0.74	0.7063542793876034
0.76	0.7043566198949192
0.78	0.6987330722639775
0.8	0.696415487568126
0.82	0.6899015556749716
0.84	0.6855999367621561
0.86	0.6839172147566067
0.88	0.6836051663441096
0.9	0.6774896514900515
0.92	0.6732319573803777
0.94	0.6669996682634882
0.96	0.6610319625519614
0.98	0.6610600752740196
1.0	0.6531701129595162
1.02	0.6473988528397667
1.04	0.6433428080063659
1.06	0.641782599983414
1.08	0.64033763470953
1.1	0.636141150226512
1.12	0.6329801882256374
1.14	0.6308182604779565
1.16	0.6261812965213548
1.18	0.6234236704953164
1.2	0.6155288038521514
1.22	0.6111721645548179
1.24	0.615058749826186
1.26	0.6087316013370428
1.28	0.6031655065968493
1.3	0.5961457277321851
1.32	0.5972265869462015
1.34	0.5931559901543528
1.36	0.5900258846781476
1.38	0.5872031221660421
1.4	0.586999943878932
1.42	0.5871121088834933
1.44	0.581480686372916
1.46	0.5769121053736644
1.48	0.574063370234978
1.5	0.5722231343625607
1.52	0.5659780663126741
1.54	0.5661256233130253
1.56	0.5622170303297933
1.58	0.5585568986578587
1.6	0.554237267417399
1.62	0.5517642686989559
1.64	0.5516466245002104
1.66	0.5488139532802745
1.68	0.5482363412068807
1.7	0.5477015948953969
1.72	0.546560668014744
1.74	0.543448691382066
1.76	0.5433273036759141
1.78	0.5413449756146345
1.8	0.5326376970750477
1.82	0.5311388410723484
1.84	0.5272090546967855
1.86	0.5239958003482865
1.88	0.5249333788671057
1.9	0.5233546429202727
1.92	0.5200135052818113
1.94	0.5156239381865706
1.96	0.5123878666079865
1.98	0.5074151660644703
